text,labels
"""RT @mujtahedalsiasi: يا سيسي هوا انته مش مواطن مصري دي مصر حاجه كبيره خصاره في واحد زيك قد لا تفهمني باللغه العربيه الفصحى فحاولت ان اوضح ل…""",0
"""#اليمنية| وكيل محافظة #شبوه يشدد على تفعيل مكاتب الإدارة المحلية بـ #الروضةhttps://t.co/qtbGmVoO4o#التحالف_العربي_سند_اليمن""",4
"""RT @Guevara198: #السيسي مش ناوي يبيع مصر أبداً مش حيحصل الكلام ده كل اللي حيعمله أنه حيوزعها بالإيجار المنتهي بالتمليك بين روسيا وايران،سيس…""",0
"""RT @hanghali: @ayman_almaz24 مؤسسة كير الاخوانية بتمول حملة هيلاري ومؤسسة جوزها كلنتون الخيرية عايز منهم ايه ؟!""",0
الخطوط السعوديةوماأداراك ماهي لأول مرة في حياتي تمرعلي واحدمصدر بوردنق ويغلقون البوابة بوجهه هذه آخرالتطورات التي وصلواإليها برافوا,4
"""الزبده اللعبه رهييييييبه لا تفوتكم 😭❤❤ #SuperMarioRun https://t.co/86V3ZTWtWe""",4
"""الجامعة العربية تطالب بالتصدي لمحاولات إسرائيل إضفاء الشرعية على الاستيطان https://t.co/53zxdyVgvO""",4
"""@Adnan_Jas ابو جستن وش الإبداع في صياغة المشاعر غطيت على جستن بيبر""",1
بسمة أمل جديدة مع لذة العطاء,4
"""راحت عليك يا #أردوغان .. روح العب غيرها#العراق_تركيا#العباديالعراق#جون_كيربي #داعش #التحالف_الدولي https://t.co/P5KWSRqqoU""",0
طاحت بيوت يا هبلا وتضحكين إنتي ووجهك. لفي سنبوسه وخلي تويتر وإلا افرمي طمامط. فاتحين تويتر مسخرة حنا وإلا ايش؟   #ساخر_مطنوخ,4
#Tashheer واحد يعاكس ويغازل بنات الناس ويتعرض لهم. ليش نفضحو؟ حرام أكيد نيتو كويسة!!   #WTF,0
#ذات_مومنت لما تقدم عرض عمل جديد متحمسله عمرك ما إشتغلته لزبون واليوم موعد إجتماعه مع مقره في اليابان وشعورك أنا شن درت إن شاء الله يرفضوا!,1
"""الأمين العام لحلف شمال الأطلسي: على الاتحاد الأوربي و حلف الناتو تعزيز التعاون والتكامل من أجل مواجهة التحديات #الراية""",4
"""موقع طقس العرب مش مسترجي يحط حالة الطقس لعشرة أيام 😂😂""",0
"""""مدارس صناع الحياة الأهلية تحيي ذكرى المولد النبوي الشريف "" نظمت مدارس صناع الحياة الأهلية بمديرية الصافية -... https://t.co/NPlfyUfBCq""",4
باااااااااااااااااطل ياولاد التيت :/ من مسيرة #المطرية #أنا_حازم #مرسي_رئيسي #ياخاين_ياسيسي #حتماً_سنعود,0
48670715 _ قلت وأكرر المجد لعاصري الليمون لأن وجودهم على رأس معارضي مرسي الآن هو ماينفي عنها تهم الفلولية,4
"وزير الرياضه:- مباريات كأس العالم لن تذاع على التليفزيون الأرضي بعدما (( فـشـلـنــا )) في مفاوضات الحصول علي إشارة البث. يافندم سعادتك المفروض كنت تبدأ في بحث الموضوع ده من لحظة إحراز صلاح هدف البنالتي ,, صح النووووووووووم .. طبعآ لازم تفشل",0
إلا أولادي وأمهم وإلا شرفي الشخصي والمهني أنا مقتنع بالقانون الذي أصدره مجلس الشعب ولن ترهبني مثل هذه الحملات,4
"""حرام مااغيب ولا يوم 😂💔 #ماذا_لو_المدارس_مختلطه""",2
السَعادة هي أن يمنحك القدر روحاً تغنيك عن كُل الأرواح BHzOt,4
"""#امريكا تحارب وتدعم الإرهاب في آن واحد!تحاربه مع التحالف ، وتدعمه بالسلاح مثل ب ي د الكردية وغيرها!!ودعمت خونة البحرين والحوثيين ، متآمرة!""",4
"""RT @kawalissegate: ""بيونسيه"" تشارك جمهورها بصورة لدوميتها -  https://t.co/8w4vd94kPL https://t.co/bibvR26YGE""",1
"""سبحان الله ياسعد بدايه البث بالمطبخ ثقل ونهايته مرجيحه ولعب 👏🏼#حزب_الاعاده""",4
#حمدين_صباحى لو بقى رئيس هيوافق على قانون التظاهر وغلاء الاسعار والكهربا والغاز وبكره يشيلو دعم السولار بطلو فتى وافتكاسات بقى,0
"""موفد فاتيكاني في بيت الوسطhttps://t.co/bR3Gu1zBUf https://t.co/5nNqYPgr2P""",4
#الملعب | إيهاب عبدالله رئيس نادي #دمنهور:فريق الكرة بالنادي يعتمد على مجموعة من اللاعبين صغار السن ونأمل تحقيق نتائج طيبة الفترة المفبلة,4
"""@kowkowah97 لا حجيه بلاشعائر بلا بطيخ هذا يسمونه شوو وتشويه صورة الاسلام وبعذ في ايه ماقدر احرفها تقول ايذاء النفس حرام ماني ذاكر الايه""",2
صامت على الانقلاب مثل رجل شاهد خيانة زوجته فشرب عصير ليمون سئل:ماذا فعلت قال:عملو ليمون لنفسهم,0
هفف بموةة عندنا عزيمه اليوم وفجاءة ماعندي ولا لبس وشذا تعبت وانا ادور ياربي,4
"""عرض خاص غدًا على مشاهد مباراةنصف نهائي أبطال العالم - ريال مدريد × كلوب أمريكا- الخميس. 15 ديسمبر- الساعة 1:30م بتوقيت مكة#نفي""",4
بالمناسبه البطولة العربية تحمل في تاريخها كثير من المفارقات المضحكه: استضافها النصر وفاز بها #الهلال في سوريا تعادل النصر واضاعوا بلنتي وفاز الهلال وهو بالباص النصر الى يومك لم يفز بأي بطولة عربيه بتاريخه,4
"""#طقس_العرب_الاردن#الضباب صباح اليوم في ناعور  تصوير Mazin D. Hajir https://t.co/SYapXvJp8b""",4
الفقراوي يتمسخر بخسارة (نصف النهائي) مع الاهلي . (والنهائي) مع سدني في موسمين متتالية . وناديه ماله محل في البطولة,4
"روجر فيدرر هو اعظم لاعب تنس ف التاريخ لاشك ف هذا ! من اسباب تميزه ايضا  اخلاقه ""روجر قبل 5 سنوات يعطى درسا فى... https://t.co/5zHG9tOn9w""",4
"بهدف قاتل في اللحظة الاخيرةفالنتين ستوكر يحسم قمة سويسرا المجر"" لبلاد روجيه فيدرر""",4
"""RT @Dr_alqarnee: يا دعاة الإسلام أزمة الأمة، ومشكلة الأمة، ومصيبة الأمة الآن في توحيدها لربها.#التوحيد_أولاً#عائض_القرني https://t.co/u4b…""",4
"""RT @Q8Pay: جميع اجهزة فلبس لوميا لإزالة الشعربجميع موديلاتها وأنواعهامن #امازون البريطانيبعضها يقبل الشحن المباشرhttps://t.co/qirafY…""",4
لولا فيلم الرصاصة لاتزال فى جيبى كنت نسيت ان النهارده عيد #تحرير_سيناء 'مع ان مفيش علاقة بينهم' #مصر,0
"""RT @amhfarraj: 🔴🔴🔴🔴لا تقسو على تركيا #يا_اخوان ، فتطبيع # اردوغان مع روسيا ، واتفاقية #السيل_التركي هدفها أخلاقي لنصرة أهلنا في #حلب ✋✋ h…""",4
علي فكرة عبد الله السعيد صانع الاهداف الثلاثة الماتش الاخير,0
مبروك.... عبد المجيدمحمود يستلم منصبه كنائب عام بعدموافقةمجلس القضاءعلي عودته... نجحت الثورة...,0
"""تشكيلة الحكومة الجديدة في لبنان التي تم إعلانها يوم الأحد هي فعلاً تحكي حالها من ألفها حتى يائها https://t.co/4eGUf0Xb3H via @LCCC""",4
العرب اتحدوا مرتين.. مرة بحربهم على العراق عام1991 ومرة بحربهم الان على اليمن 2015 والمضحك بالموضوع فلسطين مشاركة بالعدوان على اليمن!,4
"""RT @12soondos: #قوتنا_فى_وحدتنا تواجه بلادنا موجات خطرة ومتعددة في وقت إنشغالنا بحربنا ضد الحوثيين وحربنا ضد الارهاب فلنكن قوة موحدة ضدها…""",4
••أَريدُ أَن يكونَ هُناك إنسانّ واحِد ، على الأقل، أستطيعُ أن أُكلمهُ في كُلِ شَيء، كأنني أُكلمُ نفسي٠..🖤💭 دوستويفسكي,4
ساهر الليل صارت ساهر القايله ؟؟؟؟ ياللا ياتلفزيون الكويت ملينا من الصبر ومل الصبر منا  بعقولنا عيب والله وللمشاهد حق,4
"""@bxdyheat @llamStarr تذكرت بيونسيه لماو""",4
"""رياضه المشي: يعتبرالمشي السريع كأفضل رياضة لمنطقة البطن، الأوراك والسيقان وممكن حرق 360 سعرة حرارية في الساعة #ريال_مدريد""",0
"""RT @aitnews: #أمازون ترسل رسائل بريدإلكتروني للعديد من مستخدميها لإبلاغهم بأنها قامت بتغيير بعض إعدادات الحساب بسبب بعض التسريباتhttps://t…""",4
"""صحف #الصين تهاجم #ترامب وتصفه بـ""الدبلوماسي المبتدئ""https://t.co/zKppnGRZvd#أمريكا#دونالد_ترامب https://t.co/J4ngJbDwqz""",0
"""#فن#مشاهير #شبابلك تعرف على خريطة حفلات رأس السنة .. وسر غياب #إليسا و #هيفاء_وهبي!يحرص نجوم الفن، دائما على... https://t.co/wRnmKEc12w""",4
"""فى كل دول العالم الاغنياء يطعمون الفقراء الا فى العراق فى عاشوراء الفقراء هم من يطعمون الاغنياء عظم الله اجركم… https://t.co/usf9o2wFXp""",4
و في بيوت بلا كهرباء و تجرة المولدات الابدية للسرقة و مشروع اذلال الناس ٢٤/٧..,4
"""ان  #الإخوان_المسلمين هم حزب الله العرب السني الموالي لولي الفقيه""",4
نزلت ويندوز 10 ولسه بقول هييه لقيته 32 bit والجهاز 64 ,0
غزة انستنا أخبار الخليفة و الخلافة التي لايجب أن نغفل عنها لانها في طور التأسيس .ممكن فلسطين تنتظر 55 سنة أخرى.,2
"""RT @alaraby_ar: وزيرا نفط إيران والعراق لن يحضرا محادثات إسطنبولhttps://t.co/K4IoYIBGtiالموقع البديلhttps://t.co/N9YkDo4N9T""",4
"""#كيري وعسيري#جداليهود واحد""",4
"""عروض الخليج لحق لا تفوتك 5vn #EgyptAir https://t.co/5Ad823eiF3""",1
الكويتي يرفع صوته عاليا ضد سراق المال العام، ولكنه على استعداد لتدبير عذر طبي بهدف عدم الذهاب الى عمله رغم انه غير مريض,1
المضحك إن الصفحات الإسلامية جريت ورا كلام الأستاذة إن مافيش أصلا كتاب من تأليف إسماعيل الامين إسمه العرب لم يغزوا الأندلسشكلكو وحش كالعادة,0
بقى الخولات #محمد_عادل و #احمد_ماهر بتوع #نشطاء_السبوبة #حمدين_صباحي عايز يطلعهم كده عادي ونكرمهم كمان! #احا,0
"""حبيبي ❤#Christmas #حبيبي https://t.co/WtJELuXD2t""",4
على حظي بذي الجو دوام,4
صدق من قال لاتستطيع شراء الاخوان لانهم قوم لاسعر لهم لايبيعون آخرتهم بدنياهم لايرضون بغيررضى الله بديلا لله درهم وطوبى لهم #انصاف_الاخوان,4
"""أظن أن الذي قتل الشهيد جبران تويني معروف وواضح للعيان. المشكلة أين القضاء العادل الذي وحده يزيل الشعرة من العجين وم… https://t.co/Ye3mSw2IZ3""",4
"""Retweeted جنوبية | Janoubia (@janoubia_news):داغر لـ«جنوبية»: أقصوا #الكتائب بسبب مواقفها السيادية #لبنان... https://t.co/YwBWItVZy8""",4
"""#صورة..قرية حزما شمال شرق #القدس_المحتلة تشهد مواجهات بين الشبان الفلسطينيين وجيش #الاحتلال وإطلاق الغاز المسيل للد… https://t.co/GzqSUC75KL""",4
"""#واشنطن بوست.. #حزب_الله أقوى من الجيش اللبنانيhttps://t.co/prTS0ZfhCz""",4
أيها الاخوان لستم ضحايا اننم خنتم الثورة وتواطئتم مع النظام القديم وعذبتم الثوار وقتلتموهم حتى ثار الشعب ضدكم الى متى تخدعون أنفسكم,0
"""لو اشوفه قدامي ذبحته بس طبعا مو قبل التحقيق  😅😅 @nadinenjeim #nadinenassibnjeim #nnn #star #actress… https://t.co/GIu2zDATii""",2
"""RT @altawiya3333: ريال مدريد""",0
__ مش قصدي عليك يا سلامة,0
"""مع هطولات المطر الغزيرة والحرارة المتدنية للغاية .. لا ننسى ملايين النازحين السوريين ممن فقدوا بيوتهم ولا يملكون اليوم أي وسيلة للتدفئة ..""",4
"""سمحولي بوكيمون وميكي ماوس وسبايدمان اذاماتوصلت معاكم لااجيد الplay station يعني الي يبي يكون ضحية بتويترشي يخصه احنا لنا مكاتب نرحب بالجميع""",1
كان نفسي يبقا عندي ميد واصيح زي الناس دي,4
"قد لا اتفق معك فى الرأى .. لكنى مستعد للتضحية بحياة وزير الكهرباء اليمني فى سبيل حرية تعبيرك عن رأيك.! #YEMEN #ELECTRICITY  	1
7.88E+17	#حاجات_علمني_اياها_تويتر ليس كل (أ) أو (د) مثقف، فبعضها ترادف أهبل و دلخ .. وأن بعض أرقى عقليات البشر رقم متابعينهم لايتعدى الخانتين  """,4
RT @Aboshehab_q8: اذا كان معاوية خال المؤمنين، فلابد وان تكون هيلاري كلنتون خالتهم، وجولدا مائير عمتهم، وتسيبي ليفني مرضعتهم 💦 https://t.co…,4
"""نفسي اعرف مواليد كم انتي؟"" - مو لازم تعرف https://t.co/3pktmHvkPg",1
اللهم صيباً نافعاً🤍,4
"""RT @aldiyaronline: أردوغان للعبادي: اعرف حدودك وسنفعل ما نشاء في العراقhttps://t.co/0NaTTMKSQe https://t.co/2eMKpaLfUw""",4
"""RT @Arabi21News: عودة المواجهة المسلحة بين أكراد إيران والحرس الثوري الإيرانيرابط الموقع الجديد: https://t.co/Zf9ICxQIX3 https://t.co/zip…""",4
"""#عادل_إمام ينهي الشّائعات ويحضر #تأبينية الراحل #محمود_عبد_العزيزhttps://t.co/uIHs1kqPhu https://t.co/RQfRbgQpyC""",4
الرمز الانتخابى لل #السيسي #السيسي_رئيسي_2014,4
"""شاهد “JUUK”حزام من الألومنيوم لساعة أبل الذكية بسعر 50 دولار فقط https://t.co/7jDM9bQdv3""",4
"""@AlshibliYounis سيقدم دليل ان هيلاري كلنتون طرحت فكرة تصفية الرجل بسبب التسريبات التي يقوم بها""",0
"""@NawalElZoghbi - حوآر آلنجمةة آلذهبيةة #نوآل_آلزغبي مع سلطآن آبو طير على صفحآت جريدةة آلوطن : تصرح آلآن.. آصبحت نآ… https://t.co/ZWFf1twuwK""",4
"""#لافروف: #واشنطن سحبت اقتراحاتها بشأن تسوية الأزمة في #حلب""",4
"""باعلان الهدنة يعني ان الحكومة بدات التعاطي مع افكار #كيري وتحديد مدة الهدنة ب48 ساعة يعني اختبار للذهاب لتنفيذ الخطوات الاخرى ..#اليمن""",4
هل سيكون هناك ورش عمل في جميع دوائر الإقتراع لشرح الدستور ومعنى كل مادة لكل مواطن أمي؟ ولا هتمشي عبده فهلوة ومحسن فريكيكو؟,0
الوقوف دقيقة حداد على ارواح شهداء احداث سيناء وعلى شهداء ثورة 25 يناير في بداية المؤتمر الجماهيري,4
"""فعلا لو #دونالد_ترامب تولى مقاليد الحكم في أمريكاحتنقلب الدنيا هناكفعلا محد يطيقهأسوأ مرشح عدى في تاريخ الانتخابات الرئاسية الأمريكية""",0
مستقبلنا مرهون بأن نخرج أنفسنا من الظلمات الي النور حزب الدستور: قيم إنسانية عدالة اجتماعية عقل علم معا سنغير,4
"""إرث أوباما.. حروب أكثر: تناولت صحفية واشنطن تايمز الأميركية شأن الرئيس الأميركي باراك أوباما، وأشارت إلى مناد... https://t.co/8CxtW018HL""",4
اجل اهزوجه ميسي الكلب القم ياكلب انت وياه,1
"""#ماذا_لو_المدارس_مختلطه☇ماسلمنا بدون إختلاط  ...!!!🚫فكيف راح يكون الوضع مع الإختلاط  ....!!!""",1
هم لم يصرحوا و لكن وضعوا صورة ل ٣ أشخاص عرب يدخلون المطار و كأن في حال وجود عرب يعني تفجير,4
"""كان وده يسوي #MannequinChallenge بس ماضبطت وياه https://t.co/txT8L7WB0S""",1
"""توران: رفض برشلونة عرضاً بقيمة 50 مليون يورو من أجلي: كشف لاعب وسط برشلونة آردا توران بأنه كان موضع اهتمام كب... https://t.co/mfFQ9mlWML""",4
"""يعنى الكنائس ف القدس افضل من قناة القاهرة و الناس ف مصر 😉😉😉#الكنايس_ترفع_الاذان #القدس #الاقصى_الاسير""",0
"""@ama4425 اليمين المتطرف خسر انتخابات النمسا اليوم""",4
"""#روسيا7. في هذا السياق يجرى تأزيم الوضع بين الجانبين بالتلويح المتبادل بتحريك #الأذرع_الصاروخية بين #الناتو و #روسيا !""",4
ياباشمهندس لو الرقم اللي هم بينشروه عشان يبعتولك عليه تهديدات ده رقمك بجد، من حقك تبلغ الأمن الوطني يتتبع أتصالا…,0
"""RT @Azobi_sa: ١-متابعه ٢-ريتويت  ٣-التوقع الصحيح مع مسجلي الأهداف داخل الهشتاق #مسابقه_عزوبي_فاصل الاول : ٥ آلاف الثاني : ايفون ٧ #السعو…""",4
"""@Venusiann بفتح فيسبوك بلاقي الجملة بوجي بفتح تويتر بلاقيها انستغرام ولك حتى سنابشات! خايفة افتح البراد تطلعلي! 😢""",0
"""RT @ReNgo_Sport: تقارير.. ريال مدريد أفضل من دون راموسhttps://t.co/wtjt5MHU98 https://t.co/gLpjup8JaR""",4
"""RT @Azobi_sa: توقع مباراه #السعوديه_الامارات  مع مسجلي الأهداف داخل الهشتاق #مسابقه_عزوبي_فاصلوأربح الاول مبلغ خمسه آلاف ريال الثاني اي…""",1
"""@Fairoz_son والقاعدة - جبهة النصرة - وداعش عيالهم اي مذهب؟ يقاتلون منو وحق شنو بسوريا؟عموما،تصبح على خير https://t.co/4M2rnmbQAS""",2
"""عام / أمين عام الجامعة العربية يلتقي وزير خارجية إستونيا #عقارات #عقاري #عقار https://t.co/3olM8eXYwg""",4
"""ابن العاهره #تشوركين: والمجرمان #لافروف و #كيري اتفقا على عقد محادثات على مستوى الخبراء في #جنيف بشأن انسحاب المقاتلين من #حلب والعرب #نيام""",4
"""""فيسبوك تطور خصائص جديدة للحد من الاخبار الكاذبة"" : https://t.co/koLVFAnGj5 via @YouTube""",4
"""مراسل العالم: ستكتمل عملية اجلاء المسلحين من حلب الشرقية في غضون ساعات اذا تم التقيد بنص… https://t.co/i9uVc6KKR4… https://t.co/mIYRvcHKue""",4
مع هالجو الكئيب ماضحكني الا اخبار عن ايقاف مهرجانات الرياض والشرقيه! مادرينا عنكم ياكرنفالات البرازيل,4
"""ذُعرٌ في برشلونة بسبب لويس سواريز! - يوروسبورت عربية https://t.co/Eru3cumYFU #برشلونة""",4
"حـازم إمـام: جمـاهير الأهـلى ""بتــفهم كـورة""",0
"""خطاب بوب ديلان عن نوبل https://t.co/SPRpNb6tCr""",4
#كلنا_ااالدلمانيوتشوف فيه فرحك وحزنك، تشوفه الملجأ الأول والأخير لك ولا يطاوعك قلبك ولا الخطوة إنك تبدله بأحد ثاني.0EsL,0
#انتخبوا_العرص #الببلاوي القاتل اعترف رسميا بانقلاب العسكر على #الرئيس #مرسي,0
@medo1992jed تأهل نولي لنهائي بطولة أستراليا المفتوحة لسنة 2008 بعد أن تغلب على المصنف الأول روجيه فيدرر وفاز بالنهائي على جو ويلفرد تسونجا,4
برنامج امريكا بالعربي - الحلقه 5 كاملة,4
"""من ليلة الاربعاء حتى مساء الخميس ستتاثر اجزاء من بلاد الشام فلسطين خاصة لبنان غرب سوريا الاردن بتقلبات جوية باذن الله امطار وثلوج""",4
الأعداد في مسيرة مدينة نصر جبااااااااارة تذكرني ب ٢٨ يناير,4
"""تبقى مناظرة اخيره بين المرشحين للرئاسة الامريكية. اظن بل اجزم ان الفوز سيكون من نصيب هيلاري كلنتون. والعلم عند الله لكن المعطيات تقول ذلك""",0
"""نعرف وحدا تهيالي تطلع من حوشهم مقصود بش ادور حاجه او موقف او تشوف شخص تروح تكتب عليه بوست طويل عريض عل فيسبوك و معاه "" اشعر بالغثيان """"",4
"""RT @nmr_halab: بدون اي تعليق فقط شاهد الأرقام.(55)شهيد في مدينة حلب وريفهابستان القصر(25)الفردوس  (14) القاطرجي (2) صوران    (3) منبج…""",4
"""@ggpuiii مثال لو تحارب روسيا ومريكا وقتها ينقال المثل ذا😂😂😂""",0
"""طبعا و بدون شك #اليسا 😍 https://t.co/zPVxkwWob1""",4
"وحدتنا التي أفسدتها بإخلافك المستمر لوعودك؟ والإعلان غير الدستوري الذي قسم المصريين؟ "": قوتنا في وحدتنا #الرئيس""",0
"""#فيدرر:"" حماسي وحبي للعبة يقوى أكثر وأكثر وأتطلع للمشاركة في بطولة استراليا المفتوحة"" https://t.co/bbjFC2aeQO""",4
RT @mmmaltami: شعب يحب التجديد، منح فرصة للسود (أوباما) والآن النساء (هيلاري كلنتون) https://t.co/qSFEg8C9Bx,0
"""الفائزون يتسلمون جوائز نوبل بغياب بوب ديلان https://t.co/DERDm8oTaW https://t.co/rWLrRFc6aH https://t.co/9h6RdBEADU""",4
"""ايامي قبلك تسوي ايه !! وحياتي بعدك اعيشها ليه؟؟حكايتنا لو يا حبيبي حلم ، ياريت تسبني عايشه فيه. #اليسا ✨. https://t.co/ZUXnLQfYcO""",0
"""@malak_alhusaini انا محتاج ايفون بس ي ملاك ليش حظي نحس كذا):""",0
"""#العصيان_المدني_السوداني_19ديسمبرلو الناس طلعا ما تياس و تقول العصيان فشل..الاهم هو خوف الحكومه مننا و من ضغط المجتمع الدولي و الاعلام""",4
"""#تشوركين ينتقد بشدة #فرنسا و #بريطانيا و #الولايات_المتحدة ومواقفها من الوضع في #سورية""",4
تعالوا انضموا الي #BIGOLIVE  https://t.co/6u4ArGpJLx https://t.co/CM7NBSuplH,4
"""صور جميلة لقرية مهجورة ف #الصينكان اهلها يعملون في صيد الاسماك.#صور #عالم_السياحة https://t.co/fhsys1Cu4y""",4
على فكرة اختيارهم للمنجد كان موفق .. لأنه يمثل نظرة أغلب السعوديين للديمقراطية   !,4
"""بالتوفيق للجميع الله يسعدكم ويرزقكم ويوفقكم 😴💜 #أيفون_البروفيسور https://t.co/03OG6zLGUx""",4
يلا انزل ولع فالبلد و العسكري اللي داخل يقضي جيشه يتمرمط فالشارع عشان يحاول يمنعك من كدا . ايه يعني دا حتت عسكري غلبان يا عم ..,0
"""RT @wufan_styleee: 160930 كريس في The Amazing Idolازياء كريس جميعها من بربري من المجموعه الاخيره،حذاءه من اديداس اوريجنال ونظارته من غوتشي…""",0
"""#سيف_الكنانه_لاينشر_خبر_كاذب ✋وتأكيدآ للخبر الذي نشرته منذ قليل بتحقيق بريطانيا في ارتكاب السعوديه جرائم حرب ضد ا… https://t.co/VGjg62mCtN""",4
"""RT @MujtabaaMusaa: عزاز علينا بيونسيه & ندى القلعة*بغض النظر عن عيبينا القالتها بيونسيه دي*.. https://t.co/OBgd17x6GE""",2
"""الأخ سيسي بردو😂😂 https://t.co/Nv9Dh83FGN""",0
اهل الفاين؟ مايضبطون،، إلا،،،، يغسلون بالماء، بعدالأكل وبعدالبعر،اذا ماغسلو بالماء،، ماراح يضبطون،,4
"""#اليمنية| #العامري يطالب المجتمع الدولي بإتخاذ موقف واضح تجاه خروقات الحوثيين للهدنةhttps://t.co/74muqeKTRM… https://t.co/0ICl4XyvQt""",4
"""#أحوال_العرب: أستراليا توقع الثلاثاء صفقة لشراء 12 غواصة من فرنسا https://t.co/D7y0K7zEUz https://t.co/9jOJqa9Uvt""",4
"""الغارديان: بريطانيا تتغاضى عن انتهاكات حقوق الإنسان في البحرين https://t.co/sw69MTmkJE #سبوتنيك #فلسطين #القدس""",4
"""@DimaSadek الفرق بين الصورتين هي صورة لاهالي الجنوب في حرب تموزوالصوره الثانية لنزوح أهالي حلب الفرق النازحين السور… https://t.co/NC2lPOKHke""",4
"""توقعات #عرعر باذن الله #طقس_العرب https://t.co/18oUWQDp1t""",4
"""أبل، أمازون وجوجل أكثر الشركات إثارة للإعجاب في العالم https://t.co/GytRrZK2om""",4
"""Super Mario Run الاكثر تحميلا وصلت تحميلات العبه الى 3 مليون ويتوقعوا ان يصلو الى 60 مليون دولار في اول شهر للعبه https://t.co/nm2UhaYWYj""",4
أعتقال الناشط اليساري هيثم محمدين يكشف بوضوح أن العسكر يستهدف المد الثوري أي كان لونه أو شكله أو إنتماءه وأن …,4
#فهههههههههد_غشششششششاااااام_الببببصمممممانالرافع،bOI,4
"""RT @__maramfaisal: يبي يقول عنده ايفون https://t.co/MHEWCuRr6Y""",1
"""RT @asd4a4a30: قناة TRT العربية/ #أردوغان: لا يمكن أن نقسم الإرهابيين إلى إرهابي جيد وإرهابي آخر غير جيد، هذ - عبر نبض @NabdApp https://t.…""",4
"""RT @aawsat_News: #السعودية | «العدل» السعودية.. «المحاكمة عن بُعد» الأسبوع المقبلhttps://t.co/myNNIjpk3P https://t.co/Jb45GXg8tJ""",4
"""حزب الكتائب في لبنان اعرق وأقدم الكتل السياسه وأشرف ريفي بسبب رفضهم الهيمنه الايرانية السورية على لبنان وعدم ترشيحهم لعون يدفعون ثمن مواقفهم""",4
#السعودية #الرياض #الامارات #دبي #الجبيل تسويق 11:09:54,4
"""#بوب_ديلان يحضر حفل #جائزة_نوبل ""بروحه"" https://t.co/fFimlOTWwh""",4
"""سيتم فك الحصار عن #اليمنبمجرد تسلم #ترامبلإن إدارة #كيري سمحت ل #السعوديةبخنق شعب بالكامل وقصف المدنيينوقتل الا… https://t.co/mG2ThhsGZi""",4
مادري شنو في مخي 😂 عاجبني طرح  واحد معتدل  و واحد سلفي و واحد ليبرالي و واحد شيعي 😬🤭 ودي كلهم يفوزون اشلون 🤪نبي تردونا على اربع اصوات,1
د علاء الأسواني: متى يتحول المواطن في الدول الديمقراطية والتي تكفل حقوقه كاملة الى مجرم يجب محاكمته وعقابه ؟! >,4
"""RT @hanii56_: اي شخص كاتب جنب اسمه راح نفلسكم يسويلي رتويت فقط وراح اسوي له متابعه لو انه اوباما براسه ..... #اليوم_الثاني_عشر_راح_نفل…""",1
"""ليسوا خوارج فقط بل أيضا منحطين وسفلة العثور فى طريق مطار بنينا #بنغازي على لغم مزروع داخل عمود إنارة كانت قد... https://t.co/6JXmDYSuPQ""",4
"""على اساس بلف الدوحة كلها اول ما ارد من بريطانيا اخرتها الكل مشغول بدوامه ومحد فاضيلي🚶🏻""",1
دكاترة مش عارفة تكتب اسئلة صح 😂,0
كيف تقوم بإنشاء نسخة ويندوز وهمية للطوارىء ( ويندوز انقاذ ) !: تكلمنا من قبل عن ان سطح المكتب فى اى نظام تشغي... https://t.co/aXbTSQ08n6,4
"""رعب في برشلونة و ريال مدريد من اعترافات سيميونيالتفاصيل: https://t.co/wWJqzK6KvV#إبداع_الملاعب https://t.co/62N1pHGwiA""",4
"""اللحين هو انا بس اللي شايف ان بيونسيه مو كوين ولا شيء ؟""",4
يا عمر سيبك من كل دة فى حملة منظمة لتشوية ثورة 25 يناير ورموزها أقرأ مقالة مصطفى النجار فى اليوم7النهاردة وشوف …,0
اليوم العرس الديمقراطي..وبعدها ٤ سنوات عزا ..,4
"""جعجع في «بيت الوسط» - فيما استمرت الاتصالات في عطلة الأسبوع من أجل وضع ملف تشكيل الحكومة على السكّة، استقبل الر... https://t.co/mUbNsR1Qet""",4
اشتموا و قلوا أدبكم كمان وكمان خلينا نتعرف على اخلاق الاخوان #الاخوان_جماعة_ارهابية #الاخوان_قتلوا_مارى_ومياده #الاخوان,0
"""RT @Wesal_TV: صحيفة وول ستريت جورنال الأمريكية : الأسد وبوتين سيحاكمان على جرائم الحرب التي ارتكباها في #سوريا . https://t.co/fVchps1jJf""",0
"""#معلومة_بسيطة#التحميل من #جوجل بلاي بسهولةمعظمنا يعاني من مشكلة الحظر الذي تفرضه غوغل على بعض المزودات السورية... https://t.co/DaKlCwiz6j""",4
3 الحتة بتاعة تستبيح خداعي دي دايما باشوف فيها صورة واحدة بشراب شبيكة وسيجارة بمبسم وميك آب تقيل وغمازة عيرة وإنت فاهم بقى,0
قفشت الوله هاري بوتر المصري فالتليفزيون https://t.co/Dntra8yUzb,0
"""#عمرو_اديب نادى الزمالك ده ربنا خلقه علشان يبقى فى المركز التاني #الزمالك ربنا خلقه كدا علشان يفضل ورا #الاهلي... https://t.co/P4LEInBY1e""",0
"""انسة ســــــــــــــورية مقــــــيمة بالســــــــــــــــعودية   https://t.co/dNxeiJKVQF""",0
"""حزب الله يدخل آخر معاركه في حلب؟ https://t.co/e2UsMASPu3""",4
