text,labels
شاهد - آخر كلام: فيفتي فيفتي ليه يا حكومة، هي تورتة و اللا زتونة؟ #,2
ائمة ودعاة وشيوخ البيادة يتحملون وزر قتل الابرياء فى المظاهرات كالقتلة تماما,0
الصحافة العالمية ومحاكمة مرسي لا روبوبليكا الايطالية: مع بدء محاكمة الرئيس السابق مرسى يطالب بوضع حد للمهزلة,2
القاضى كريم اسماعيل,0
# اليوم د عبد المنعم أبو الفتوح ضيف الاعلامي / محمود سعد في برنامج ( في الميدان) بقناة,2
طالب نجا بمعجزة من أعلى كوبري #أكتوبر #أخبار #مصر,2
"عمرو خالد: حزب ""مصر"" قام لكي ينجح، ولكن ليس عن طريق إفشال الآخرين",2
6 لايك من السعودية و5 ديسلايك اللايك يكسب أيوة كدة يا جدعان السعودية (),2
"#أخبار_مصر #اخبار #مصر |ضبط #منشورات و #مولوتوف بمخزن ملحق بـ ""#الجمعية_الشرعية"" بـ #دير_مواس لمزيد من التفاصيل …",2
#كأس_الاتحاد_الإفريقي : #الأهلي جهز #جدو لمباراة #الجديدي_المغربي,2
هو المتقاعد #حمدي_قنديل هيظهر قبل كل انتخابات يلبسنا في الحيط بس ولا ايه؟ هو افتكرنا نسينا دعمه و مساندته مرسي,0
مشاعر #غناء #مواهب,2
"الأمن يسمح لـ"" #الألتراس"" بحضور نهائى شباب اليد بين #الأهلى والطيران لمزيد من التفاصيل",2
تفعيل الرخصة الرابعة خلال 3 أشهر #مصر #اخبار #,2
انا ذاكرت كل حاجه #كدبه_ابريل,2
#توفيق_عكاشة بيحكي عن هيفا وهبي هههه!دي كلها عمليات تجميل امبارح شفت صورها ع النت قبل التجميل دي تقرف عشان تعرفو احن…,1
#خيرت_الشاطر قال أن من أخطاء #الحرية_والعدالة أنه لم يضم أعضاء #الحزب_الوطنى إليه #…,2
ألم يحين الوقت لعمل فيلم عن العملاق إبراهيم الرفاعي؟,3
الأدمن: اتفرج على #امريكا_بالعربي حلقة 25,2
إذا جرحت إحدي الطيور أثناء طيرانها في سربها تهبط ويهبط معها طائر أو إثنين كن كالطير وساعد غيرك,2
"الليلة,جمال زهران أالعلوم السياسية والقيادي بالتيارالشعبي,الشاعرسيدحجاب عضولجنة الخمسين لكتابة الدستورمع #يوسف_الحسيني في #…",2
في رده على سؤال مش شايف ان النظام السابق نسى وأهمل امحافظة الشرقية ؟ النظام السابق أهمل ونسى مصر كلها في,2
قبل كده وبعدما قفلوا النت في البترول كنا نرسل اللنك لسيرفرات برة وهم الله يجزاهم خير يرسلوا الصفحة، ونستمر على كده #تخيل,0
#عمرو_خالد يساند #محمد_صلاح من داخل المدرجات شوف الفيديو من #جولولى,2
لا تيأس أبداً قم و تحرك و فك القيود ولا تسخط على ما أعطاك الله من نعمً و لكن أحسن التصرف فيها تكن اسعد الناس,2
النوم على طهارة #صورة #طهارة #النوم #نشر_سيرته #,2
#مصر_العربية |فن| حبس سما المصري 4 أيام,2
#اكشن_يا_دوري #النصر_الاهلي النصر سوّى شي ماينتسوّى فاز وتصدر رغم كل الصعوبات لكن موتوا ياجماهير حوّى مع #النصر هيهات هي…,1
هاهاها لما انتقد سياسة أوباما فيه أمريكان محترمين بيردوا وبيعبروا أنهم مش معاه أما الإخوان ومن يدعمهم فهم اللي بيهاجموا كلامي مش مصدق,1
ابتسم في وجه الناس فإنها صدقة,3
ابوالفتوح: سأكمل السباق الى النهاية خدمة لهذا الوطن ولن اتراجع الا اذا شعرت ان الاستمرار يتعارض مع خدمة وطنى,2
"""ارفع كل رايات النصر إحنا شباب بيحرر مصر"" هتاف ""جمعة الخلاص"" تحت الأمطار بدمنهور",2
وشيخ الأزهر يصف السلفيين بأنهم…,2
#الواتس_اب معطل؟,2
تابعوني علي قناة العربية التاسعة مساء بإذن الله,2
"اذا فشلتم في الوصول إلى القمة يوماً ,, فلا تغيروا سلالمكم ولا أقدامكم ,, ولكن غيروا نياتكم فقط !! فعلى نياتكم ترزقون #اسلوب_حياة",2
الدكترو ليس في خصومة مع أحد وقد صرح أكثر في مرة أن الرئيس القادم سيأتى متصالحا مع الدين لان هذا طبيعة المجتمع المصري,2
"الغاء فترة ""القرون"" الوسطى من كتب التاريخ",2
#الإخوان يشعلون النيران بنقطة مرور #الطالبية بـ #الجيزة #مصر #الإرهاب,2
لازم #الزمالك يكسب الشرطة و الاسماعيلى عشان يضمن الصعود اى حاجة غير كده الزمالك مش هيصعد,2
"#حركة_كايدينهم صباحى للوطن: ""السيسى"" ليس مجرماً هو قائد جيش عظيم انحاز لشعبه فكيف أحاكمه؟ ما ترسالك على بر يا حمضين قاتل ولا مقاتل ؟ #هع",2
الرعد الذي لا ماء معه لاينبت العشب ، كذلك العمل الذي لا إخلاص فيه لايثمر الخير!,2
اللى بتهئ نفسها لنزول الشارع كانها نازلة ارض معركة #حط_نفسك_مكان_البنت,2
تقرير بالمر بشأن الاعتداء الإسرائيلي على أسطول,2
2 الله يبارك فيك يابو حميد عقبالك يا مخرج يا جامد,2
مصارعة الديكتاتورية وتجاوزها,2
شاهد- آخر كلام: وقفة مع العسكر سياسياً وأخلاقياً وقانونياً,2
#دعوه_للتفاؤل انى قريب اجيب دعوه الداعى اذا دعانى,2
سفر رئيس الجمهورية ورئيس الوزراء إلى الخارج في هذا التوقيت استهانة بالشعب المصري 25,0
_ استجواب ضباط جيش وشرطة لمتهمين فى قسم شرطة كردي بالدقهلية,2
2 فقط جلسة ودية، موقفي من رفض الحوار مع الرئيس وجماعته وحزبه كما هو وملتزم بموقف الشارع الرافض للحوار بدون ضمانات وهو موقف جبهة الإنقاذ,0
تعقيبا على تشكيل الجمعية التأسيسية للدستور,2
#النصر_الفيصلي كلكم روحوا لحسين وربي يستاهل ترى كل فوز يجي بحماسة,2
"ﻷنك انت كل حياتي مهما بالدنيا يصير ♡ #كلمة_حلوة""",3
""": آخر خبر #قطر: عودة السفراء الى الدوحة هو أمر راجع إلى دولهم تابعونا: "" #سحب_السفراء_من_قطر",2
الماظة:لابد من معايرة العدادات وتوحيد التعريفة لكل القاطنين،التقديرات الجزافية ظلم ولابد أن تتوقف,0
تمرير دستور كارثي تحت التهديد بحرب أهلية كأننا بنمضي عقد أو شهادة زور تحت تهديد السلاح شغل يليق بالعصابات,0
الى كل صحفي صمتك مؤسف امام قتل زميل واعتقال اخر واهانة ثالث ومنع رابع من الكتابة دورك قادم,0
"#التحرير | بالصور جورج كلوني ""أشهر عزاب هوليوود"" يخطب بريطانية من أصل لبناني خطب الممثل جورج كلوني للصور",2
كلامي محدد، فيه اي اشارة للتحريض على العنف؟,2
#المولد_النبوي غار حراء من الداخل من الأثار القليلة المتبقية لرسول البشرية ص,2
عار عار عار عار عار عار مانحن فيه عار الدماء أنهار والشهداء بالعشرات الرصاص فى الرأس والرقبة والصدر,0
"? # #"" وجودكم يا شباب وغيرتكم علي بلدكم علي اختلاف افكاركم يملؤني بالتفاؤل",3
إذا قلت لا لهذا الدستور فلن يكون من موضع الرفض او القبول لنصوصه وإنما الإزدراء له ولروحه التى يحملها,2
مين هيجيب لبدور حقها؟,2
"إنشاء قناة ""تركيا مباشر مصر"" بدعم ""أردوغان""",2
هل نحن حيوانات ؟؟؟ عند آل خليفة؟؟؟ # #14 #مصر #الكويت #تونس #عمان #اليمن #العراق #لبنان #سوريا #قطر #المغرب …,2
كانت شروطنا،ان ننتج البرنامج بصورة مستقلة في مسرح مستقل و مكتب اعداد مستقل عن اي مبنى اواستديو او ملحق لاي قناةو ان لا يتم التدخل في ٢,2
ورشة عمل لتسليط الضوء على مبادرات التنمية العمرانية، أخر موعد للتقديم 10مايو #مصر #الجيزة …,2
#الكورة_للجماهير !,2
2011 احترامي ليك دعبدالمنعم من عضو في حملة دالبرادعي,2
جميع مباريات ونتائج #الأهلى #مصر في #دوري_أبطال_أفريقيا من البداية وحتى 2016,2
بحسب الجهاز المركزي للتعبئة والإحصاء: أكثر من 63% من الشعب المصري تحت سن 30، وأكثر من 75% تحت سن 40 (المصدر: ),2
انتظرونا الليلة و بث مباشر تفاعلي (في الثامنة مساء بتوقيت القاهرة، التاسعة بتوقيت مكة)، مع الحلقة الثانية من,2
"""_8: #تعطل_الواتساب #توقف_الواتساب #الواتساب_معلق تأملو هكذا """,2
#الحقيقة_مباشر_مصر|#انقلاب_3يوليو #عاجل| قوات أمن الانقلاب تعاود مهاجمة قرية الميمون في #بني_سويف بالخرطوش,2
مذاق قهوة وانا صاحي على صوت ناس بتصوت بسببك انت ومسلسل ابواب الخوف,2
الف مبروك للاخوان ،مبارك فضل يخوفنا بفزاعة الاسلاميين تلاتين سنة و ماخفناش، انتم و حلفاؤكم قمتم بالواجب غباء,1
انا بكره الصبح مسافر ،مدايق وفرحان واحد يقولى الاتنين اقوله اه #افكار_ع_المخده,1
احببت فيك هذا الضني الناطق المعبر انها الانسانية كلها في قلب رجل #مصطفي_محمود #ضي,3
حكومة #مصر توافق على ترخيص 50 قناة تنصيرية بينما تغلق 20 قناة إسلامية! التنصير أحسن من الإخوان! …,0
""" حسن روحانى كسرى الفرس الجديد"" مقال #يوسف_الحسيني في بوابة الصباح",2
ارتفاع عدد ضحايا حادث #الفيوم إلى 10 قتلى و14 مصابًا #أخبار #مصر,2
من الأمور الهامة لتنمية #الحب بين الزوجين التفاعل مع أزمات شريك #الحياة فلذلك أثر كبير في بناء المودة بين الزوجين وجعلهما أكثر قربًا ومحبة,3
الوصف الحقيقي للميدان هو / جماعة الإخوان المسلمين تحشد أنصارها للضغط على اللجنة المشرفة عل الإنتخابات الرئاسية لدع,0
حلقة الليلة الجزء الاول: عفاريت الاسفلت,2
السذج صدقوا هجوم الاعلام على باسم يوسف اذكرهم بهجوم عماد اديب ولميس وخيرى وتهديدهم بمقاضاته بعد اول حلقة المرة,0
#حركة_كايدينهم #مصر #قول_كلمه_للسيسي_وخد_فولو_هديه ياسيسى يا زعيييييييم #سأنتخب_السيسي #احنا_شباب_هنصوت_للسيسى,3
حملة امنية لكلاب #الداخلية مكونة من ﻣﺪﺭﻋﺘﻴﻴﻦ ﺟﻴﺶ 3 ﺑﻮﻛسات شرطة ﻋﻨﺪ ﻛﻠﻴﺔ هندسة المطرية #عين_شمس #بلغ #ريتويت,2
أتمنى إن لايعتمد مرسي على تقارير الأجهزة أو الجماعة التي تنصح بالمزيد من الإجراءات الإستثنائية لإنها مانفعتش اللي قبلهبادر يامرسي وكن قدوة,2
حدث فى جمهورية العبث,2
مبارك كان بيحكم من شرم الشيخ والسيسي حيحكم من شارع خمسه باب #انتخبوا_العرص,0
أرى أن النظام المختلط بين النظام البرلماني والنظام الرئاسي هو الانسب لنا هذه الفترة التى تتوزع فيه السلطة,3
أقنعونا أن كذبة إبريل أول يوم من الشهر وإكتشفنا إنها يوم 25 إبريل #عيد_تحرير_سيناء,2
"الدكتور عبد المنعم أبو الفتوح فى حلقة خاصة عن تطورات الاحداث فى مصر,بعد قليل على قناة الحياة2",2
فش الغل سيؤدي للقتل في النهاية لو انت يا ليبرالي يا بتاع الحريات مانبهتش لكده يبقى على بوصلتنا الاخلاقية السلام,0
الوطن | لماذا أعترض على الحكومة الائتلافية الموسعة؟ | عمرو حمزاوي:,2
"#خريجات_جامعيات_قديمات_عاطلات #رتويت #دعم #ظلم #قهر """,2
وأكبر جريمة ختم بها #المجلس_العسكري فترة حكمه للبلد إنه سلمها لـ #الاخوان وهذه هي الكارثة,2
إنهاء كامل للطوارئ دون استثناء,2
الدولة البوليسية لن تعود,1
"وأرجو من الميرازى أللا يعالج خطأ مهنى وقع فيه بخطأ آخر أخلاقى لا يليق به ولا بتاريخه الناجح, وأرجوه الإجابة على السؤال الأتى: يتبع",2
المتحدث باسم #بوتين:الهجوم في شرق #أوكرانيا يوجه الضربة القاضية لاتفاق #جنيف #روسيا #الخليج # #العرب # #السعودية,2
ينبغي أن يرى جميع التونسيين أنفسهم في الدستور وليس الإسلاميون فقط,2
3 غنذك حق,2
نفسي ارجع لأيام كانت الحاجه الوحيده اللي مش تخليني اعرف انام لما يبقي عندي رحله في المدرسه تاني يوم #ذكريات_مدرسية,3
يوم جديد للعوده للشارع #مسيرة_الاتحادية التجمع عند سنترال القبه الساعة ٥ #انزل #شارك #احشد,2
#أوقفوا_الفحم ياحكومة بقر يا شوية غجر,0
"#القاهرة حملة أمنية إستهدفت البؤر الإجرامية بدوائر أقسام شرطة "" #مصر_القديمة ، #المعادى ، #دار_السلام"") كمية من",2
شهيد #مجزرة_حلوان أحمد كابو ( رحمه الله ) #حلوان_رفضت_تتهان #مصر_الليلة,2
اللجنة التأسيسية باطلة والاعلان الدستوري باطل والدستور نفسه باطل والاستفتاء سيكون باطلا أقسمتم على طاعة المرشد ونحن أقسمنا على حماية الثورة,0
المصريين الأحرار لم يقدم ترشيحات للببلاوى لاختيارها بالحكومة ويرفض المحاصصة الحزبية ويؤكد على ضرورة اختيار حكومة تكنوقراط محايدة من الكفاءات,2
"إلصاق سوء السمعة بـ""مدنية""هو الدافع ورا استبدالها بـ""شو",2
#هلا_فبراير #محمد_عبده #تصميم # ولو غيرت وجهي مسافات السنين,2
#مصر تحظر #نشاط #حركة #6 #أبريل ابرز حركة #معارضة خلال #الثورة ضد #نظام #مبارك,2
_ و #مبارك لسة بيتصور بالترينيج سوت,2
كواليس عظمة على عظمة#يوسف و#كارمن تيلملب هالضحكة دخييييلوووو,2
"""أمين شرطة يتحرش يراكبة اجنبية بالمطار وزملاؤه يعتصمون اعتراضا على نقله ""| #مرار_طافح …",0
حب البلد بيعيش لما يموت الجوع #حمزة_نمرة مهما كلت وشبعت برضو مش بحبها,0
شاهد - آخر كلام: إلى أي اتجاه يسير قطار مصر #,2
حمدين فرصته ضعيفة أبو الفتوح أقوى و بعدين #فسسسسس,0
#الشبراوية_مع_الشرعية|#حاميها_حراميها الآن من مسيرة #شبرا_الخيمة بالجزيرة مباشر مصر #العز_بن_عبدالسلام,0
"أياكس يسعى لخطف الموهبة المغربية الأصل ""مستور ""من معقل ميلان #ميلان #اياكس",0
حركة تمرد طالبت بإنتخابات رئاسية مبكرة ولا بد من استغلال فرصة الحشد الثوري ضد الإخوان لإيصال مرشح ثوري مثل البرادعي إلى الرئاسة,1
توضيح عن المحكمة الدستورية الألمانية وقانون الانتخاب والبوندستاج (مجلس النواب المنتخب بصورة مباشرة ويشكل مع مجلس الولايات السلطة التشريعية),2
"الحب في مجتمعنا #مصطفى_محمود #الأحلام _ """,2
د أبو الفتوح : هناك محاولات للالتفاف على الثورة وافراغها من مضمونها د عبد المنعم أبو الفتوح في الساحة الرضوانية بالاقصر,2
فى ضوء تضارب الأنباء أين بيان المجلس العسكرى عن حقيقة ومسؤلية ما حدث ويحدث فى سيناء وعلى حدودنا والإجراءات الجارى إتخاذها لمواجهة الموقف ؟,2
تغطية لندوة دكتور عبد المنعم ابو الفتوح فى كلية طب - جامعة الإسكندرية اليوم,2
#مجلس_الوزراء ينفي إتخاذ أي قرار بزيادة أسعار السلع #البنزين #نصف_الدنيا :,2
#جبهة_النصرة قصة جميلة جدا؟؟!! لعمر بن عبدالعزيز الزااهد العادل؟؟!! 1989 #عمر_بن_عبدالعزيز,2
آخر خبر #أوباما وميركل يهددان بعقوبات إضافية ضد #روسيا إذا لم تساعد باستقرار #أوكرانيا #اوكرانيا #بوتين,2
حصل على الحدود بين العراق وسورية قتل على الهاوية #يوسف_الحسيني #السادة_الم…,2
سعد نبيهة,2
إشتراك نادي الصيد بقى ب 250 ألف و كاش #معلومات_لا_تهمني #بيقولك_أعرف_بلدك,2
ما ان تكتب حملة تمرد حتى تنهمر عليك شتائم الاخوان أعصابهم متعبة من تدفق التوقيعات لسحب الثقة من مرسي سوف تهزمكم الثورة التى خنتموها,1
توجه شباب #الاولتراس_حلوان الان الى #طلعت_حرب والاعداد مشاء الله نسئلكم الدعاء لهم المجهولون الان وعدد كبير من,2
جرجس - أحد المكفوفين وحاصل على 6 مادليات في كرة الجرس - : لماذا يتم اهمال الجانب الرياضي في التعامل مع ذوى,2
يا مرسي يا عظيم تسريب سيسي كشف أنه كان عملاقا وليس طرطورا ويكفينا أنه تصدى للقوات المسلحة حتى انقلبوا عليه,3
ساعات عينك بتجبرك انها تيجي قدام عيون ناس تانيه متعرفهاش وقتها كل واحد بيسحب عينه و بيمد و يجري عشان يداريها #احساس_غريب,1
أعجبني فيديو من #توفيق_عكاشة يتوعد بهجوم الجيش,2
"""_: #معرض_الكتاب كتاب : المشوق إلى القراءة وطلب العلم لـ الشيخ _ """,3
هو ما ينفعش حد ييجي ويمشي عدل أبداً ده إيه القرف ده,0
عاجل : باسم يوسف يتعاقد على برنامج طبخ ماحدش بياكلها بالساهل,2
تم سرقة الصفحة الرسمية الخاصة بي على الفيس بوك : وجاري إنشاء صفحة جديدة,2
ألف سلامة عليك يا ترجعلنا بالسلامة شفاك الله وعافاك,2
لم يتم الاتفاق على مناظرة تشمل مرشحين آخرين و إن كنا جميعاً نتمنى ذلك,2
أقدّر مداخلة اللواء عتمان على المستوى الشخصي لكن أسئلة كثيرة على المستوى الموضوعي لاتزال في حاجة إلى إجابات,2
الشبكة زفت #فودافون #اتصالات #موبينيل,0
اليوم السابع | #الببلاوى ووزير الأوقاف ومستشار المشيخة يصلون #الكاتدرائية للتهنئة #أخبار #مصر #اليوم_السابع #,3
"جملة اعتراضية بقلم د علاء الأسواني بعنوان ""متى يحترمنا الغرب ؟!"" ينشر صباح غد الثلاثاء بجريدة المصري اليوم …",2
د أبو الفتوح : مشروعي يتركز في أربعة محاور، أولها الاهتمام بالتعليم والبحث العلمي لان هذا هو الباب للتقدم ونقل,0
#زمكان - #مصر | #حمدي_قنديل بيقول إن أفكار وتوجهات #السيسي محطوطة فى صندوق أسود وإنه لازم يكون أكثر صراحة,2
لاجديد ! فجمهور #شبكة_المجد يملكون من الوفاء والولاء ما تعجز عنه حروف الشكر والثناء مبادرة #بادرة_مجداوية لا نملك نحوها …,3
العِبرة مش باللي أنتخب #شفيق في الأعادة، العِبرة باللي أنتخبه في المرتين #تست_التحضر #شفيق #مصر _,2
الخبر المتداول على بعض المواقع الصحفية والإخبارية والذي يزعم حصولي على تمويل أجنبي عار من الصحة تماما، ينبغي إيقاف حملة الإفك والتشويه فورا,0
#حضرت_عرض_باسم و فيه نكتتين على مرسي متعرضوش,2
"عيون الفيوم | #عاجل #الفيوم حادث مروع علي طريق""بني سويف_الفيوم"" يؤدي الي اصابه 10 أشخاص حتي الان و 35 حاله اصابه",2
دعلاء الأسواني: ما هو المنطق الذى يعطى الشعب الحق في سحب الثقة من أى رئيس منتخب ؟! >>,2
"تنعقد بعد قليل ندوة توقيع روايته ""نادي السيارات"" لــ دعلاء الأسوانى بمكتبة ديوان الاسكندرية التفاصيل",2
يعتدون على خالد داود صائحين يا بتاع جبهة الإنقاذ يا كافر،فليصمت زياد بهاء الدين و رفاقه عن حديث المصالحة و الا سنرد عليهم بحديث الأصابع #مصر,0
على الاخوان انهم يعرفوا ان الشعب بعد شويه هو اللى هيتعامل معهم بالتى هى لو استمروا فى نهجهم الإرهابي و المتطرف,0
"رفض الدستور الباطل سيستمر بالاحتشاد في الميادين والتصويت بلا في الاستفتاء والمقاطعة، الدستور باطل واستفتاء ""المرحلتين"" تغيب عنه شروط النزاهة",0
"#ولاد_البلد #المنصورة ""جنايات القاهرة"" تبدأ جلسة محاكمة #مبارك وتستمع لدفاع أحمد رمزي",2
#30 يا أخي أي منصب؟ رفضت المناصب اللي عرضت عليا وقولت اني بقوم بدوري ومش محتاج مناصب، أرحمونا يرحمكم الله، اختلفوا بنزاهة,1
نقابة المعلمين المستقلة تشارك في مظاهرات الغد لرفضها الإعلان الدستوري,2
#تفه_واحده_مش_كفايه لمجتمع متحرش !!,0
#مصر #خالد_علي : السلطة تمارس إجراما سياسيا ضد الفقراء,2
ماذا رأيتم من الانجغة حتي تكرهوها !!!,2
توقيع اتفاقية عسكرية بين مانيلا وواشنطن تتيح تعزيز الوجود العسكري الأميركي في #الفيليبين #أمريكا #أو…,2
""": مقتل سعيد فضة أكبر مورد بلطجية فى #شبرا_الخيمة وعميل أمن الدولة """,2
ﻻ يوجد فلسطيني واحد هنا يفكر في دخول سيناء أصلا يا وﻻد ال,2
شبكة الـ سي إن إن تكشف عن نوايا التصويت داخل الكونجرس الأمريكي …,2
٥ قلت للصحفية أيضا إنني لست على إتصال لا بتحالف دعم الشرعية ولا بآخرين في سياسة مصر المريضة، وإنني أركز حاليا على الجامعة والكتابة الصحفية,2
وكيف تكتمل صباحاتي بدونك ،بغيابك أنت تحكم عليها بالتّعليق المؤقت #صباحي لك,2
#واحد_فاضي #الهلال #السعودية #النصر #النصر_الهلال #غرد_بصوره #الرياض #زيادة_المتابعين #رتويت #هاشتاق_خاص [259150],2
#بيت_لحم|وفاة الطفلة أسينات محمد سمودي من سكان بلدة اليامون غرب مدينة #جنين بعد تعرضها للدهس صباح اليوم,2
دقائق معدودة بأجر غير محسوب سبحان الله وبحمده سبحان الله العظيم,2
#ولاد_البلد #المنصورة #مصراوي تجمهر أهالي القتيل أمام مستشفى #طلخا المركزي، ومديرية الأمن تدفع بتشكيلات أمن,2
سبحانك يالله وفي ساعة المطر تستجيب لدعواتنا،،، #عادل,3
مبروك يا #زمالك,2
شروط الجواز فى الانقلاب شاب عنده انبوبة بوتاجاز مليانة,2
المدرس عبد الغفار محمد ابلغ الشرطة عن طالبة تكتب على الحائط يسقط حكم العسكر فقبضوا عليها رجالة اخر زمن,0
أكن لكم كل احترام و لكني أحتاج إلى التفكير في أمور كثيرة قبل إصدار البيان غداً إن شاء الله,2
_88 هو نسفها لكن شوف وضع روما وفيورنتينا حاليا وشوف ﻻعبينهم ﻻعبينهم ملوك مقارنة مع ﻻعبين #ميﻻن,2
#حاول متبقاش متكبر :),2
بطاقة دعوة #زواج حلوه لـ #الواتس_اب من تصميمنا رتويت ي حبايبي :$,3
"#موقف_نفسي_اعيشه_مع_جوزي ادخل عليه بيكلم ابننا عني و اسمعه بيقوله امك احلى حاجة في حياتي""",2
"طلبت العمل في ""#ماسبيرو"" بدون أجر ولم أتلق ردا التفاصيل على الرابط || …",2
أنا راجع من الساحل وسأسعى للحضورًباذن الله الف مبروك,0
#السكة_شمال و #الارسال مش شغال,2
"""إنتهى الدرس يا غبي"" و""العيال كبرت"" عنوانين هامة للمرحلة",2
_ #عايش معاك ايام مفيش فى جمالها زى #الملاك دى اقل كلمه بقولها #بحبك #عمرو #دياب —,3
شبح اضطرابات عشية التصديق على عشرات الإعدامات | الأخبار #مصر #القاهرة #محمد…,3
#يارب انصر أهل #سورية !,2
نتهلل فرحا بتفوق طرقنا ع #أمريكا و #اليابان ونسينا أن سكان هاتين الدولتين لا يحتاجون غالبا للسفر بالسيارة أصلا فعلى ماذا تفوقنا؟,2
أرجو قراءة النوت دي بخصوص ما يحدث الآن في التحرير:,2
ﺗﺨﻴﻠﺖ؟؟ﺇﺣﺴﺎﺳﻚ ﺇﻳﻪ ﺑﻘﻲ!!ﺧﻠﻴﻚ ﺭﺍﺟﻞ ﻭﻗﺪﺭ ﻣﻌﺎﻧﺎﺓ ﺍﻟﺒﻨﺖ ﻓﻰ ﻣﺠﺘﻤﻌﻨﺎ ﺩﺍﻓﻊ ﻋﻨﻬﺎ ﻭ ﺣﺎﻭﻝ ﺗﺨﻔﻒ ﻣﻦ ﻋﻠﻴﻬﺎ ﻣﺘﺒﻘﺎﺵ ﻋﺎﻫﺔ ﻣﻦ ﺿﻤﻦﺍﻟﻌﺎﻫﺎﺕ ﺍﻟﻠﻰ ﺑﺘﻮﺍﺟﻬﻬﺎ #ﺍﺳﺘﺮﺟﻞ,1
مصر تقدم للعالم كل جديد أول دولة فى العالم تصنع الارهاب لتحاربه ولا مانع من اشعال فتنة طائفية لأهداف سياسية,2
3 اولا عمري ماكنت محايد انا واحد ليا رأيي ثانيا احنا بنتكلم في احداث تاريخية ايه العلاقة,2
اطالب الرئيس مرسي ان يحل ضيفا علي احد القنوات الفضائية التي استضافته اثناء حملته الانتخابية ليرد على اسئلة الشعب ن,2
ما الذي حدث في الإتحادية؟ سرد كامل بالفيديو و الأدلة,2
التعديلات تشمل تغيير مواد دستور 2012 عدداً ومضموناً / خارطة الطريق ومستقبل مصر # #,2
سي بي سي:السفير حسام القاويش المتحدث باسم #مجلس_الوزراء:المهندس #إبراهيم_محلب أكد حرصه على الإطلاع على شكاوى حملة #صباحي بنفسه #,2
تعليقاً على المؤتمر الصحفى الذى يعقده الآن أحمد شفيق المرشح الرئاسى بحضور وسائل الإعلام الدعاية لنفسه ونقلته قناة الحياة على الهواء مباشرة 1,2
تبدأ الان الجولة الميدانية للدكتور عبد المنعم ابو الفتوح بسوق الخضار بالحي العاشر - مدينة نصر,2
مجلس الشعب يتجاهل مشاريع قوانين نقل السلطة المقدمة من حمزاوى,2
بعد الضبطية القضائية فى الجامعات الغاء ميزانية اتحاد الطلبة بكرة تشوفو مصر,2
شاهد - آخر كلام: الماء الذي يُحيي في مصر يُميت #,2
أهم مواضيع تحدث في مصر الأن #الاخوان #المنيا #الشرطة #السيسي #الانتخابات,2
يجب أن نركز على العمل بدلا من الكلام والشعارات د عبد المنعم أبو الفتوح أثناء لقائه بمجموعة من شباب الوطن,2
افضل لاعبي الدوري الانجليزي في سنة : ٢٠٠٩ #رونالدو في الصيف الذي يليه انتقل الى الريال ٢٠١٣ #بيل في الصيف الذي,0
#موت_بغيظك_السيسي_رئيسك يعني هل يعقل ان ينتخب الشعب المصري رئيس يقول عن جيشه العظيم و شهدائه #عسكر !!,1
"يقوم د/ ابو الفتوح التواصل مع مختلف التيارات وطبقات المجتمع دون اقصاء لاحد , حتى وان اختلف معهم في بعض الافكار والممارسات",2
البوابة نيوز: #حمدي_قنديل: عبد الناصر مسئول تاريخيًّا عن نكسة 67: #,2
85% من قرى مصر تخلو من الصرف الصحي وتحتاج لـ 80 مليار جنيه لاستكمالها,2
تم إلغاء إجتماع الأسر بمصر الجديدة،يعتذر د/عمرو عن عدم الحضور نظرا للظروف الراهنة وتواجدة في المجلس القومي لحقوق الإنسان لوقف العنف بالتحرير,2
مصر عمرها ما كانت هيبة في عهد مبارك ده كلام رخيص مصر كانت هيبة في ال18 يوم هيبة بجد والعالم كله وقف يتعلم وده كان الشعب,1
لأن أتصنع السعادة أحب إلي من أن أتصنع الحزن #السعادة #حقيقة #بوح #الحزن #التصنع #وعي,2
محاكمة المدنيين عسكرياً مش مسألة حريات ده شيء يخص العدالة والحقوق العدالة بيتقال عليها حريات؟,1
انت عاشر واحد يبعتلي الفيدويو ده و اتحداك لو سمعته،انت بنيت استنتاجك ع العنوان صح؟ انا سمعتهايوه في دعوة للتكاتف ضد الاخوان لكن,2
88 أعترض على الطريقة والمضمون والتوقيت لا يجوز إصدار مبادئ دستورية ملزمة بدون استفتاء الشعب أصلاً,0
شاهدوا الحلقة ٢٢ من برنامج عمر - صانع حضارة - العدل,2
ضد الانقلاب: اعتداءات وحشية على المتظاهرين المتجهين للتحرير مع الانقلاب: الله يرحم العصير والجوايز للمتظاهرين فى التحرير,0
#شكرا لكم على دعمكم المستمر لنا في #تويتر #الفيس_بوك #جوجل_بلس ونحتاج المزيد منكم لنستمر ب #ريتويت #شير #لايك لإعلانات وصفحات #وظائف_للجميع,2
مضاجعة الوداع,2
هاش #احلم_بدولة يورد الالاف الاماني من عقول الحالمين ولأبناء الحالمة نصيب ، احلامنا كتبت فهل من مستجيب #بكفي_حصار #اضبطوا_شركاء_المخلوع #مصر,1
لم أتحدث مع ال خلال الأيام الماضية على الإطلاق والخبر المتداول على بعض المواقع والمنسوب إلي بشأن تطورات الأحداث في مصر كاذب ومفبرك,0
